timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,54.166252,52.893683,55.275021
06-Jun-2018 00:15:00,54.282980,53.215910,55.345754
06-Jun-2018 00:30:00,54.426970,53.050867,55.353613
06-Jun-2018 00:45:00,54.455368,53.459546,55.471502
06-Jun-2018 01:00:00,54.543408,52.964416,55.408628
06-Jun-2018 01:15:00,54.557040,53.380954,55.565812
06-Jun-2018 01:30:00,54.505509,53.341658,55.550094
06-Jun-2018 01:45:00,54.552184,53.412390,55.573671
06-Jun-2018 02:00:00,54.639020,53.726759,55.510798
06-Jun-2018 02:15:00,54.742342,53.483123,55.612967
06-Jun-2018 02:30:00,54.441474,53.373094,55.471502
06-Jun-2018 02:45:00,54.493022,53.404531,55.385050
06-Jun-2018 03:00:00,54.548246,53.797491,55.416487
06-Jun-2018 03:15:00,54.582669,53.656026,55.455783
06-Jun-2018 03:30:00,54.636976,53.561715,55.479361
06-Jun-2018 03:45:00,54.435781,53.286643,55.251444
06-Jun-2018 04:00:00,54.245606,52.940838,55.298599
06-Jun-2018 04:15:00,53.985283,53.043008,54.984231
06-Jun-2018 04:30:00,53.772735,52.626470,54.842765
06-Jun-2018 04:45:00,53.115085,51.801254,54.717018
06-Jun-2018 05:00:00,52.562208,51.266828,53.860365
06-Jun-2018 05:15:00,52.451751,50.606655,54.111859
06-Jun-2018 05:30:00,51.508752,48.020977,53.577434
06-Jun-2018 05:45:00,50.631324,48.075992,52.932979
06-Jun-2018 06:00:00,49.225522,46.716350,51.101785
06-Jun-2018 06:15:00,48.818355,46.488433,51.038911
06-Jun-2018 06:30:00,49.620356,46.551947,51.839201
06-Jun-2018 06:45:00,48.837596,46.606962,51.880487
06-Jun-2018 07:00:00,50.792590,48.603199,53.876724
06-Jun-2018 07:15:00,50.264312,47.880153,52.721422
06-Jun-2018 07:30:00,51.983844,49.239795,53.680244
06-Jun-2018 07:45:00,52.189904,50.080730,54.921998
06-Jun-2018 08:00:00,51.479353,48.776102,54.151797
06-Jun-2018 08:15:00,51.628434,49.192640,53.743118
06-Jun-2018 08:30:00,51.281712,48.218098,53.750977
06-Jun-2018 08:45:00,51.684129,49.813517,53.735259
06-Jun-2018 09:00:00,51.187314,48.383142,53.200833
06-Jun-2018 09:15:00,51.108932,47.998041,53.043649
06-Jun-2018 09:30:00,51.737973,49.019737,54.033909
06-Jun-2018 09:45:00,51.930070,49.546304,54.120360
06-Jun-2018 10:00:00,51.569830,48.972582,54.450446
06-Jun-2018 10:15:00,52.969336,50.481549,54.450446
06-Jun-2018 10:30:00,52.584567,50.332224,54.615490
06-Jun-2018 10:45:00,52.690151,50.206477,54.977013
06-Jun-2018 11:00:00,51.653932,49.459852,53.743118
06-Jun-2018 11:15:00,52.022092,50.009997,54.049627
06-Jun-2018 11:30:00,52.127842,50.041433,54.481883
06-Jun-2018 11:45:00,52.140889,50.072870,54.332558
06-Jun-2018 12:00:00,52.087481,49.742784,53.939598
06-Jun-2018 12:15:00,52.587806,50.725184,54.505461
06-Jun-2018 12:30:00,52.880204,50.623014,54.977013
06-Jun-2018 12:45:00,53.095371,50.929523,55.228507
06-Jun-2018 13:00:00,52.834044,50.748762,54.969154
06-Jun-2018 13:15:00,52.078137,49.978560,54.419009
06-Jun-2018 13:30:00,52.180892,49.892109,54.018190
06-Jun-2018 13:45:00,51.723905,49.373401,54.308981
06-Jun-2018 14:00:00,51.838667,49.970701,53.821710
06-Jun-2018 14:15:00,52.449746,49.931405,54.717659
06-Jun-2018 14:30:00,52.580436,50.913805,55.142056
06-Jun-2018 14:45:00,51.601188,49.530585,53.703822
06-Jun-2018 15:00:00,51.631761,48.988300,53.939598
06-Jun-2018 15:15:00,51.511436,49.514867,52.957198
06-Jun-2018 15:30:00,51.006509,48.941145,52.674266
06-Jun-2018 15:45:00,50.939889,48.870412,52.831450
06-Jun-2018 16:00:00,51.069636,48.469593,53.192974
06-Jun-2018 16:15:00,50.178716,47.762265,52.391335
06-Jun-2018 16:30:00,50.180498,47.385023,51.959079
06-Jun-2018 16:45:00,50.368420,47.495052,52.556378
06-Jun-2018 17:00:00,50.216798,47.864434,53.137959
06-Jun-2018 17:15:00,50.250418,47.526489,52.234151
06-Jun-2018 17:30:00,49.825166,47.502911,51.778317
06-Jun-2018 17:45:00,49.238179,46.740568,52.163418
06-Jun-2018 18:00:00,50.645317,47.298572,53.122241
06-Jun-2018 18:15:00,50.505668,47.966604,53.876724
06-Jun-2018 18:30:00,50.826192,48.194521,52.792154
06-Jun-2018 18:45:00,50.524556,48.210239,53.004353
06-Jun-2018 19:00:00,51.421693,49.294809,53.106523
06-Jun-2018 19:15:00,51.802393,49.114048,54.623349
06-Jun-2018 19:30:00,52.357654,49.624896,54.945576
06-Jun-2018 19:45:00,52.820055,50.088589,55.377832
06-Jun-2018 20:00:00,51.974867,49.679910,55.016309
06-Jun-2018 20:15:00,51.695228,49.184780,53.578075
06-Jun-2018 20:30:00,52.911265,50.544422,56.635305
06-Jun-2018 20:45:00,53.368732,50.701607,55.228507
06-Jun-2018 21:00:00,52.953163,49.884249,55.566453
06-Jun-2018 21:15:00,52.660565,50.607296,54.772674
06-Jun-2018 21:30:00,52.863315,50.395098,55.197071
06-Jun-2018 21:45:00,53.690933,51.353920,55.472143
06-Jun-2018 22:00:00,53.893395,51.684007,55.865103
06-Jun-2018 22:15:00,54.217010,52.752858,55.888680
06-Jun-2018 22:30:00,54.470889,53.185115,55.723637
06-Jun-2018 22:45:00,54.545805,53.200833,55.943695
06-Jun-2018 23:00:00,54.512333,52.910043,55.982991
06-Jun-2018 23:15:00,54.047645,52.501364,55.369973
06-Jun-2018 23:30:00,54.324865,52.831450,55.778652
06-Jun-2018 23:45:00,54.341457,53.114382,55.480002
07-Jun-2018 00:00:00,54.269048,53.232270,55.307099
